submission_id,QUD,RT,age,answer,botresponse,causes_id1,causes_id2,comments,education,endTime,expected,experiment_id,gender,group,id,id1,id2,languages,picture1,picture2,prolific_id,question,question_long,response,selected_pic,startDate,startTime,timeSpent,trial_name,trial_number,type
2233,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",16894,22,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jessica,exhaustive,non-exhaustive,,Graduated College,1632384025159,none,67,female,group2,trial16,if1_un,if1_uu,English ,stimuli/img/group2/if1_un.png,stimuli/img/group2/if1_uu.png,614b9ccea6ea82108246e039,if_ant,<b>Ann</b>: What happens if the ANT block falls?,non-exhaustive,picture2,Thu Sep 23 2021 08:53:47 GMT+0100 (BST),1632383627613,6.625766666666666,image_selection,10,critical
2233,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",9897,22,<b>Bob</b>: The CONS block will NOT fall.,jessica,,,,Graduated College,1632384025159,picture2,67,female,group1,trial10,independent_edge_nh,independent_edge_nn,English ,stimuli/img/group1/independent_edge_nh.png,stimuli/img/group1/independent_edge_nn.png,614b9ccea6ea82108246e039,if_cons,<b>Ann</b>: What happens if the CONS block falls?,,picture2,Thu Sep 23 2021 08:53:47 GMT+0100 (BST),1632383627613,6.625766666666666,image_selection,11,control-random
2233,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",9978,22,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jessica,exhaustive,non-exhaustive,,Graduated College,1632384025159,none,67,female,group1,trial3,if1_un,if2_unu,English ,stimuli/img/group1/if1_un.png,stimuli/img/group1/if2_unu.png,614b9ccea6ea82108246e039,neutral,<b>Ann</b>: Which blocks do you think will fall?,non-exhaustive,picture2,Thu Sep 23 2021 08:53:47 GMT+0100 (BST),1632383627613,6.625766666666666,image_selection,12,critical
2233,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",7514,22,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jessica,exhaustive,non-exhaustive,,Graduated College,1632384025159,none,67,female,group1,trial6,if2_unn,if1_uu,English ,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,614b9ccea6ea82108246e039,neutral,<b>Ann</b>: Which blocks do you think will fall?,non-exhaustive,picture2,Thu Sep 23 2021 08:53:47 GMT+0100 (BST),1632383627613,6.625766666666666,image_selection,13,critical
2233,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",9453,22,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jessica,exhaustive,non-exhaustive,,Graduated College,1632384025159,none,67,female,group1,trial4,if2_unn,if1_uu,English ,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,614b9ccea6ea82108246e039,if_ant,<b>Ann</b>: What happens if the ANT block falls?,non-exhaustive,picture2,Thu Sep 23 2021 08:53:47 GMT+0100 (BST),1632383627613,6.625766666666666,image_selection,14,critical
2233,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",15792,22,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jessica,exhaustive,non-exhaustive,,Graduated College,1632384025159,picture1,67,female,group1,trial5,if2_unn,if1_uu,English ,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,614b9ccea6ea82108246e039,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 08:53:47 GMT+0100 (BST),1632383627613,6.625766666666666,image_selection,15,critical
2233,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",5877,22,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jessica,exhaustive,non-exhaustive,,Graduated College,1632384025159,picture1,67,female,group1,trial2,if1_un,if2_unu,English ,stimuli/img/group1/if1_un.png,stimuli/img/group1/if2_unu.png,614b9ccea6ea82108246e039,cons,<b>Ann</b>: Will the CONS block fall?,exhaustive,picture1,Thu Sep 23 2021 08:53:47 GMT+0100 (BST),1632383627613,6.625766666666666,image_selection,16,critical
2233,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",10384,22,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jessica,exhaustive,non-exhaustive,,Graduated College,1632384025159,none,67,female,group2,trial15,if2_unn,if2_unu,English ,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if2_unu.png,614b9ccea6ea82108246e039,neutral,<b>Ann</b>: Which blocks do you think will fall?,exhaustive,picture1,Thu Sep 23 2021 08:53:47 GMT+0100 (BST),1632383627613,6.625766666666666,image_selection,17,critical
2233,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",6677,22,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jessica,exhaustive,non-exhaustive,,Graduated College,1632384025159,picture1,67,female,group2,trial17,if1_un,if1_uu,English ,stimuli/img/group2/if1_un.png,stimuli/img/group2/if1_uu.png,614b9ccea6ea82108246e039,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 08:53:47 GMT+0100 (BST),1632383627613,6.625766666666666,image_selection,18,critical
2232,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),18492,37,NA,Sarah,NA,NA,,Graduated High School,1632383886584,blue,67,male,NA,independent_edge_nh,NA,NA,English,NA,NA,614b9cde622292bcec6d477d,,NA,blue,NA,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,animation_buttons,1,training
2232,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),19301,37,NA,Sarah,NA,NA,,Graduated High School,1632383886584,none,67,male,NA,if1_nn,NA,NA,English,NA,NA,614b9cde622292bcec6d477d,,NA,green,NA,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,animation_buttons,2,training
2232,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),14309,37,NA,Sarah,NA,NA,,Graduated High School,1632383886584,blue|yellow,67,male,NA,if2_nnh,NA,NA,English,NA,NA,614b9cde622292bcec6d477d,,NA,yellow,NA,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,animation_buttons,3,training
2232,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),11171,37,NA,Sarah,NA,NA,,Graduated High School,1632383886584,none,67,male,NA,if1_ln,NA,NA,English,NA,NA,614b9cde622292bcec6d477d,,NA,blue|green,NA,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,animation_buttons,4,training
2232,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),17684,37,NA,Sarah,NA,NA,,Graduated High School,1632383886584,blue|green|yellow,67,male,NA,if2_hnh,NA,NA,English,NA,NA,614b9cde622292bcec6d477d,,NA,green|yellow,NA,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,animation_buttons,5,training
2232,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),10761,37,NA,Sarah,NA,NA,,Graduated High School,1632383886584,none,67,male,NA,if2_nnl,NA,NA,English,NA,NA,614b9cde622292bcec6d477d,,NA,blue|yellow,NA,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,animation_buttons,6,training
2232,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),12950,37,NA,Sarah,NA,NA,,Graduated High School,1632383886584,blue|green,67,male,NA,if1_hn,NA,NA,English,NA,NA,614b9cde622292bcec6d477d,,NA,blue|green,NA,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,animation_buttons,7,training
2232,"EXAMPLE TRIAL<br/><br/>Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",69720,37,<b>Bob</b>: The YELLOW block will fall.,Sarah,,,,Graduated High School,1632383886584,picture1,67,male,example,example-test-trials,example_test_trials1,example_test_trials2,English,stimuli/img/example_test_trials1.png,stimuli/img/example_test_trials2.png,614b9cde622292bcec6d477d,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,1,test-example
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",19311,37,<b>Bob</b>: NEITHER the ANT NOR the CONS block will fall.,Sarah,,,,Graduated High School,1632383886584,picture1,67,male,group1,trial7,if1_nn,if2_nnh,English,stimuli/img/group1/if1_nn.png,stimuli/img/group1/if2_nnh.png,614b9cde622292bcec6d477d,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,1,control-physics
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",15457,37,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Sarah,exhaustive,non-exhaustive,,Graduated High School,1632383886584,none,67,male,group2,trial1,if1_un,if2_unu,English,stimuli/img/group2/if1_un.png,stimuli/img/group2/if2_unu.png,614b9cde622292bcec6d477d,if_ant,<b>Ann</b>: What happens if the ANT block falls?,exhaustive,picture1,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,2,critical
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",12697,37,<b>Bob</b>: NEITHER the YELLOW NOR the CONS block will fall.,Sarah,,,,Graduated High School,1632383886584,picture1,67,male,group2,trial9,if2_nnn,if2_nnh,English,stimuli/img/group2/if2_nnn.png,stimuli/img/group2/if2_nnh.png,614b9cde622292bcec6d477d,if_ant_yellow,<b>Ann</b>: What happens if the YELLOW block falls?,,picture1,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,3,control-physics
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",18921,37,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Sarah,exhaustive,non-exhaustive,,Graduated High School,1632383886584,picture1,67,male,group2,trial17,if1_un,if1_uu,English,stimuli/img/group2/if1_un.png,stimuli/img/group2/if1_uu.png,614b9cde622292bcec6d477d,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,4,critical
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",14475,37,<b>Bob</b>: The CONS and the ANT block will fall.,Sarah,,,,Graduated High School,1632383886584,picture2,67,male,group1,trial8,if1_nn,if1_hn,English,stimuli/img/group1/if1_nn.png,stimuli/img/group1/if1_hn.png,614b9cde622292bcec6d477d,cons,<b>Ann</b>: Will the CONS block fall?,,picture2,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,5,control-physics
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",7763,37,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Sarah,exhaustive,non-exhaustive,,Graduated High School,1632383886584,picture1,67,male,group1,trial5,if2_unn,if1_uu,English,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,614b9cde622292bcec6d477d,cons,<b>Ann</b>: Will the CONS block fall?,exhaustive,picture1,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,6,critical
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",6577,37,<b>Bob</b>: The CONS block will NOT fall.,Sarah,,,,Graduated High School,1632383886584,picture2,67,male,group2,trial10,independent_edge_nh,independent_edge_nn,English,stimuli/img/group2/independent_edge_nh.png,stimuli/img/group2/independent_edge_nn.png,614b9cde622292bcec6d477d,if_cons,<b>Ann</b>: What happens if the CONS block falls?,,picture2,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,7,control-random
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",12779,37,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Sarah,exhaustive,non-exhaustive,,Graduated High School,1632383886584,none,67,male,group2,trial15,if2_unn,if2_unu,English,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if2_unu.png,614b9cde622292bcec6d477d,neutral,<b>Ann</b>: Which blocks do you think will fall?,exhaustive,picture1,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,8,critical
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",5078,37,<b>Bob</b>: The CONS block will fall.,Sarah,,,,Graduated High School,1632383886584,picture1,67,male,group1,trial11,independent_edge_nh,independent_edge_nn,English,stimuli/img/group1/independent_edge_nh.png,stimuli/img/group1/independent_edge_nn.png,614b9cde622292bcec6d477d,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,9,control-random
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",10821,37,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Sarah,exhaustive,non-exhaustive,,Graduated High School,1632383886584,none,67,male,group2,trial6,if2_unn,if1_uu,English,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if1_uu.png,614b9cde622292bcec6d477d,neutral,<b>Ann</b>: Which blocks do you think will fall?,exhaustive,picture1,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,10,critical
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",6058,37,<b>Bob</b>: NEITHER the ANT NOR the CONS block will fall.,Sarah,,,,Graduated High School,1632383886584,picture2,67,male,group1,trial12,if1_hn,if1_nn,English,stimuli/img/group1/if1_hn.png,stimuli/img/group1/if1_nn.png,614b9cde622292bcec6d477d,cons,<b>Ann</b>: Will the CONS block fall?,,picture2,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,11,control-random
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",6855,37,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Sarah,exhaustive,non-exhaustive,,Graduated High School,1632383886584,none,67,male,group2,trial4,if2_unn,if1_uu,English,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if1_uu.png,614b9cde622292bcec6d477d,if_ant,<b>Ann</b>: What happens if the ANT block falls?,exhaustive,picture1,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,12,critical
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8107,37,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Sarah,exhaustive,non-exhaustive,,Graduated High School,1632383886584,picture1,67,male,group1,trial2,if1_un,if2_unu,English,stimuli/img/group1/if1_un.png,stimuli/img/group1/if2_unu.png,614b9cde622292bcec6d477d,cons,<b>Ann</b>: Will the CONS block fall?,exhaustive,picture1,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,13,critical
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8992,37,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Sarah,exhaustive,non-exhaustive,,Graduated High School,1632383886584,none,67,male,group2,trial3,if1_un,if2_unu,English,stimuli/img/group2/if1_un.png,stimuli/img/group2/if2_unu.png,614b9cde622292bcec6d477d,neutral,<b>Ann</b>: Which blocks do you think will fall?,exhaustive,picture1,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,14,critical
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",12914,37,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Sarah,exhaustive,non-exhaustive,,Graduated High School,1632383886584,none,67,male,group1,trial13,if2_unn,if2_unu,English,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if2_unu.png,614b9cde622292bcec6d477d,if_ant,<b>Ann</b>: What happens if the ANT block falls?,exhaustive,picture1,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,15,critical
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",15277,37,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Sarah,exhaustive,non-exhaustive,,Graduated High School,1632383886584,none,67,male,group1,trial16,if1_un,if1_uu,English,stimuli/img/group1/if1_un.png,stimuli/img/group1/if1_uu.png,614b9cde622292bcec6d477d,if_ant,<b>Ann</b>: What happens if the ANT block falls?,non-exhaustive,picture2,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,16,critical
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",9839,37,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Sarah,exhaustive,non-exhaustive,,Graduated High School,1632383886584,none,67,male,group2,trial18,if1_un,if1_uu,English,stimuli/img/group2/if1_un.png,stimuli/img/group2/if1_uu.png,614b9cde622292bcec6d477d,neutral,<b>Ann</b>: Which blocks do you think will fall?,non-exhaustive,picture2,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,17,critical
2232,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",14249,37,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Sarah,exhaustive,non-exhaustive,,Graduated High School,1632383886584,picture1,67,male,group1,trial14,if2_unn,if2_unu,English,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if2_unu.png,614b9cde622292bcec6d477d,cons,<b>Ann</b>: Will the CONS block fall?,exhaustive,picture1,Thu Sep 23 2021 08:49:48 GMT+0100 (British Summer Time),1632383388118,8.307766666666666,image_selection,18,critical
2231,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),32157,24,NA,jennifer,NA,NA,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,blue|green,67,male,NA,if1_hn,NA,NA,english,NA,NA,614c0e6fc69699a7da9b770e,,NA,blue|green,NA,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,animation_buttons,1,training
2231,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),10831,24,NA,jennifer,NA,NA,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,none,67,male,NA,if1_nn,NA,NA,english,NA,NA,614c0e6fc69699a7da9b770e,,NA,none,NA,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,animation_buttons,2,training
2231,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),16999,24,NA,jennifer,NA,NA,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,blue|yellow,67,male,NA,if2_nnh,NA,NA,english,NA,NA,614c0e6fc69699a7da9b770e,,NA,blue|yellow,NA,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,animation_buttons,3,training
2231,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),9878,24,NA,jennifer,NA,NA,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,none,67,male,NA,if1_ln,NA,NA,english,NA,NA,614c0e6fc69699a7da9b770e,,NA,none,NA,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,animation_buttons,4,training
2231,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),17928,24,NA,jennifer,NA,NA,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,blue|green|yellow,67,male,NA,if2_hnh,NA,NA,english,NA,NA,614c0e6fc69699a7da9b770e,,NA,blue|green|yellow,NA,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,animation_buttons,5,training
2231,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),6987,24,NA,jennifer,NA,NA,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,none,67,male,NA,if2_nnl,NA,NA,english,NA,NA,614c0e6fc69699a7da9b770e,,NA,none,NA,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,animation_buttons,6,training
2231,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),5922,24,NA,jennifer,NA,NA,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,blue,67,male,NA,independent_edge_nh,NA,NA,english,NA,NA,614c0e6fc69699a7da9b770e,,NA,blue,NA,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,animation_buttons,7,training
2231,"EXAMPLE TRIAL<br/><br/>Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",12691,24,<b>Bob</b>: The YELLOW block will fall.,jennifer,,,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,picture1,67,male,example,example-test-trials,example_test_trials1,example_test_trials2,english,stimuli/img/example_test_trials1.png,stimuli/img/example_test_trials2.png,614c0e6fc69699a7da9b770e,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,1,test-example
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",10728,24,<b>Bob</b>: NEITHER the YELLOW NOR the CONS block will fall.,jennifer,,,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,picture1,67,male,group2,trial9,if2_nnn,if2_nnh,english,stimuli/img/group2/if2_nnn.png,stimuli/img/group2/if2_nnh.png,614c0e6fc69699a7da9b770e,if_ant_yellow,<b>Ann</b>: What happens if the YELLOW block falls?,,picture1,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,1,control-physics
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",26315,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,none,67,male,group2,trial4,if2_unn,if1_uu,english,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if1_uu.png,614c0e6fc69699a7da9b770e,if_ant,<b>Ann</b>: What happens if the ANT block falls?,exhaustive,picture1,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,2,critical
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",14539,24,<b>Bob</b>: NEITHER the ANT NOR the CONS block will fall.,jennifer,,,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,picture1,67,male,group1,trial7,if1_nn,if2_nnh,english,stimuli/img/group1/if1_nn.png,stimuli/img/group1/if2_nnh.png,614c0e6fc69699a7da9b770e,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,3,control-physics
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",13899,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,none,67,male,group2,trial6,if2_unn,if1_uu,english,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if1_uu.png,614c0e6fc69699a7da9b770e,neutral,<b>Ann</b>: Which blocks do you think will fall?,non-exhaustive,picture2,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,4,critical
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",11456,24,<b>Bob</b>: The CONS and the ANT block will fall.,jennifer,,,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,picture2,67,male,group2,trial8,if1_nn,if1_hn,english,stimuli/img/group2/if1_nn.png,stimuli/img/group2/if1_hn.png,614c0e6fc69699a7da9b770e,cons,<b>Ann</b>: Will the CONS block fall?,,picture2,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,5,control-physics
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",11664,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,picture1,67,male,group2,trial2,if1_un,if2_unu,english,stimuli/img/group2/if1_un.png,stimuli/img/group2/if2_unu.png,614c0e6fc69699a7da9b770e,cons,<b>Ann</b>: Will the CONS block fall?,exhaustive,picture1,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,6,critical
